ID,name,age,gender,state,season,place,days_survived,votes_against,place_percent,time_playing,total_times_played,players_in_season,season_number,is_censored,ChW,ChA,ChW%,VFB,VAP,TotV,TCA,TC%,wTCR,JVF,TotJ,JV%,SurvSc,SurvAv,Alliance_Score,prev_ids,new_id,seasons_played,FTC
3708,Gabby Pascuzzi,25.0,Female,CO,David vs. Goliath,8.0,32.0,2.0,0.65,1.0,1,20.0,37.0,0,1.04,8.75,0.12,5.0,2.0,72.0,7.0,0.71,3.33,,,,0.83,4.38,0.6735449735449734,,,,0
3709,Carl Boudreaux,41.0,Male,TX,David vs. Goliath,9.0,30.0,6.0,0.6,1.0,1,20.0,37.0,0,0.9,7.05,0.13,3.0,6.0,64.0,6.0,0.48,1.4,,,,0.61,2.3,0.6407407407407408,,,,0
3710,Alec Merlino,24.0,Male,CA,David vs. Goliath,10.0,28.0,9.0,0.55,1.0,1,20.0,37.0,0,2.3,6.0,0.38,3.0,9.0,61.0,6.0,0.48,1.08,,,,0.86,3.38,0.5966666666666667,,,,0
3711,Dan Rengering,27.0,Male,FL,David vs. Goliath,11.0,25.0,6.0,0.5,1.0,1,20.0,37.0,0,2.21,4.8,0.46,2.0,6.0,46.0,4.0,0.47,1.4,,,,0.93,3.61,0.875,,,,0
3712,John Hennigan,38.0,Male,CA,David vs. Goliath,12.0,22.0,3.0,0.45,1.0,1,20.0,37.0,0,1.18,3.85,0.31,2.0,3.0,35.0,3.0,0.64,2.67,,,,0.94,3.84,-1.0,,,,0
3713,Elizabeth Olson,31.0,Female,TX,David vs. Goliath,13.0,20.0,13.0,0.4,1.0,1,20.0,37.0,0,0.53,2.44,0.22,2.0,13.0,27.0,3.0,0.51,1.1,,,,0.72,1.62,-1.0,,,,0
3714,Lyrsa Torres,36.0,Female,MA,David vs. Goliath,14.0,17.0,9.0,0.35,1.0,1,20.0,37.0,0,0.7,1.69,0.42,2.0,9.0,18.0,3.0,0.5,1.44,,,,0.92,2.14,-1.0,,,,0
3715,Natalie Cole,57.0,Female,CA,David vs. Goliath,15.0,15.0,4.0,0.30000000000000004,1.0,1,20.0,37.0,0,0.3,0.94,0.32,1.0,4.0,15.0,2.0,0.37,1.75,,,,0.69,2.05,-1.0,,,,0
3716,Natalia Azoqa,25.0,Female,CA,David vs. Goliath,16.0,11.0,3.0,0.25,1.0,1,20.0,37.0,0,0.21,0.54,0.39,1.0,3.0,15.0,2.0,0.4,2.0,,,,0.79,2.21,-1.0,,,,0
3717,Bi Nguyen,28.0,Female,TX,David vs. Goliath,17.0,10.0,0.0,0.2,1.0,1,20.0,37.0,1,0.13,0.34,0.37,0.0,0.0,9.0,1.0,-0.2,0.0,,,,0.14,0.13,-1.0,,,,0
3718,Jeremy Crawford,40.0,Male,NY,David vs. Goliath,18.0,9.0,9.0,0.15000000000000002,1.0,1,20.0,37.0,0,0.21,0.34,0.63,0.0,9.0,10.0,1.0,-0.9,0.0,,,,-0.27,0.21,-1.0,,,,0
3719,Jessica Peet,19.0,Female,FL,David vs. Goliath,19.0,6.0,5.0,0.09999999999999998,1.0,1,20.0,37.0,0,0.0,0.21,0.0,0.0,5.0,9.0,1.0,-0.56,0.0,,,,-0.56,0.0,-1.0,,,,0
3720,Pat Cusack,40.0,Male,NY,David vs. Goliath,20.0,3.0,0.0,0.05000000000000005,1.0,1,20.0,37.0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,,-1.0,0.0,-1.0,,,,0
R001,Richard Hatch,40.5,Male,RI,,7.5,27.0,6.0,0.6389,,2,17.0,4.5,1,1.255,8.365,0.255,5.0,6.0,40.0,6.0,0.02,1.275,4.0,7.0,0.57,0.57,4.24,-0.1556,"0101, 0814",R001,"Borneo, All-Stars",1
R002,Kelly Wiglesworth,29.5,Female,NC,,6.5,31.5,4.0,0.7188,,2,18.0,16.0,1,3.295,9.915,0.27,3.5,4.0,70.5,9.0,0.34,2.075,3.0,7.0,0.43,0.82,6.655,0.4791,"0102, 3111",R002,"Borneo, Cambodia",1
R003,Gervase Peterson,36.5,Male,PA,,5.0,34.5,6.0,0.7625,,2,18.0,14.0,1,2.4,9.59,0.255,5.5,5.0,69.0,9.0,0.515,1.79,0.0,8.0,0.0,0.77,4.19,0.4174,"0107, 2703",R003,"Borneo, Blood vs. Water",1
R004,Jenna Lewis,24.0,Female,CA,,5.5,32.5,7.5,0.7257,,2,17.0,4.5,1,1.355,9.98,0.145,6.0,7.5,50.5,7.5,0.755,2.175,,,,0.9,3.535,0.5829,"0108, 0803",R004,"Borneo, All-Stars",0
R005,Rudy Boesch,73.5,Male,VA,,10.0,22.0,5.5,0.4931,,2,17.0,4.5,1,0.91,7.835,0.23,5.5,5.5,42.0,6.5,0.63,2.06,,,,0.865,2.97,-0.1235,"0103, 0817",R005,"Borneo, All-Stars",0
R006,Susan Hawk,40.0,Female,NV,,8.5,27.0,3.5,0.5729,,2,17.0,4.5,1,0.835,7.865,0.275,5.0,5.0,70.0,10.0,0.56,2.035,,,,0.835,2.87,-0.1292,"0104, 0813",R006,"Borneo, All-Stars",0
R007,Amber Brkich,23.5,Female,PA,,3.5,36.0,6.0,0.8438,,2,17.0,5.0,1,1.73,10.95,0.145,7.0,6.0,57.0,8.5,0.8,2.275,4.0,7.0,0.57,1.23,5.72,0.6706,"0206, 0801",R007,"The Australian Outback, All-Stars",1
R008,Tina Wesson,44.3333,Female,NC,,7.6667,24.3333,4.6667,0.6352,,3,18.0,12.3333,1,0.8233,7.29,0.09,5.3333,4.6667,49.0,7.0,0.29,2.7033,4.0,7.0,0.57,0.57,4.67,-0.0281,"0201, 0818, 2704",R008,"The Australian Outback, All-Stars, Blood vs. Water",1
R009,Colby Donaldson,30.0,Male,CA,,6.3333,32.6667,6.6667,0.7088,,3,18.0,10.0,1,3.4867,8.5367,0.3933,5.3333,5.3333,56.6667,8.0,0.56,1.9133,3.0,7.0,0.43,1.0967,6.2567,-0.0054,"0202, 0812, 2005",R009,"The Australian Outback, All-Stars, Heroes vs. Villains",1
R010,Michael Skupin,44.0,Male,MI,,6.5,28.0,0.0,0.6597,,2,17.0,13.5,1,2.51,7.445,0.47,4.0,0.0,37.5,5.0,0.66,3.56,1.0,8.0,0.13,1.195,6.445,-0.1908,"0211, 2502",R010,"The Australian Outback, Philippines",1
R011,Jerri Manthey,33.6667,Female,CA,,7.3333,29.6667,9.3333,0.6375,,3,18.0,10.0,1,1.9433,6.7633,0.2933,6.0,7.6667,56.6667,8.0,0.7267,1.9733,,,,1.02,3.9167,0.6302,"0208, 0810, 2004",R011,"The Australian Outback, All-Stars, Heroes vs. Villains",0
R012,Kimmi Kappenberg,34.5,Female,TX,,9.0,25.5,7.5,0.5312,,2,18.0,16.5,1,0.685,7.13,0.245,3.0,4.0,48.5,5.5,0.425,1.995,,,,0.675,2.685,-0.2073,"0212, 3106",R012,"The Australian Outback, Cambodia",0
R013,Alicia Calaway,33.5,Female,NY,,8.0,27.0,6.0,0.5833,,2,17.0,5.0,1,1.32,5.67,0.225,2.5,6.0,32.0,4.0,0.575,1.735,,,,0.81,3.055,0.75,"0209, 0807",R013,"The Australian Outback, All-Stars",0
R014,Jeff Varner,44.3333,Male,NC,,13.6667,16.6667,7.0,0.3292,,3,18.6667,22.3333,1,0.46,1.5067,0.2233,2.6667,5.6667,34.3333,4.3333,0.59,1.91,,,,0.8167,2.37,0.075,"0210, 3117, 3414",R014,"The Australian Outback, Cambodia, Game Changers",0
R015,Ethan Zohn,28.5,Male,NY,,6.0,30.0,3.0,0.7222,,2,17.0,5.5,1,1.805,7.865,0.26,6.5,3.0,51.0,8.0,0.68,4.06,5.0,7.0,0.71,1.295,8.005,0.5351,"0301, 0811",R015,"Africa, All-Stars",1
R016,Lex van den Berghe,39.0,Male,CA,,6.0,32.5,8.5,0.7153,,2,17.0,5.5,1,3.34,8.425,0.335,6.5,8.5,52.5,8.0,0.78,1.84,,,,1.115,5.17,0.687,"0303, 0809",R016,"Africa, All-Stars",0
R017,Tom Buchanan,46.5,Male,VA,,4.5,36.5,6.5,0.7951,,2,17.0,5.5,1,2.455,11.55,0.22,6.0,5.5,56.0,8.0,0.755,2.35,,,,0.975,4.805,0.5069,"0304, 0805",R017,"Africa, All-Stars",0
R018,Rob Mariano,29.75,Male,FL,,6.5,29.25,5.25,0.6955,,4,18.0,13.5,1,2.5633,6.1,0.4333,5.6667,6.3333,55.0,7.0,0.65,1.83,8.0,9.0,0.89,1.38,6.1733,0.2998,"0410, 0802, 2013, 2201",R018,"Marquesas, All-Stars, Heroes vs. Villains, Redemption Island",1
R019,Kathy Vavrick-O'Brien,47.4,Female,VT,,4.8,36.0,5.2,0.7722,,2,16.4,4.8,1,3.702,12.826,0.3,6.6,3.2,54.4,8.6,0.744,3.696,,,,1.044,7.402,0.6763,"0404, 0404, 0404, 0404, 0808",R019,"Marquesas, Marquesas, Marquesas, Marquesas, All-Stars",0
R020,Shii Ann Huang,28.5,Female,NY,,8.0,27.0,7.5,0.5799,,2,17.0,6.5,1,1.005,5.345,0.205,4.5,7.5,39.0,6.0,0.695,1.915,,,,0.905,2.925,0.6844,"0510, 0806",R020,"Thailand, All-Stars",0
R021,Jenna Morasca,21.5,Female,PA,,8.5,24.0,1.5,0.5833,,2,17.0,7.0,1,2.495,6.83,0.365,4.5,1.5,36.5,5.5,-0.095,1.635,6.0,7.0,0.86,0.7,6.705,-0.1537,"0601, 0816",R021,"The Amazon, All-Stars",1
R022,Rob Cesternino,24.6667,Male,NY,,11.0,20.6667,4.6667,0.4398,,2,17.3333,7.3333,1,3.1633,8.99,0.44,6.0,3.3333,42.3333,6.6667,0.3567,2.9267,3.0,7.0,0.43,0.9367,6.9467,-0.4459,"0603, 0815, 0815",R022,"The Amazon, All-Stars, All-Stars",1
R023,Sandra Diaz-Twine,35.0,Female,NC,,5.6667,31.3333,2.6667,0.7667,,3,18.6667,20.3333,1,0.6533,8.0867,0.13,7.0,2.0,69.3333,9.6667,0.6533,3.7567,6.0,8.0,0.765,1.29,7.46,0.604,"0701, 2001, 3415",R023,"Pearl Islands, Heroes vs. Villains, Game Changers",1
R024,Jon Dalton,31.0,Male,CA,,11.5,20.5,8.0,0.4625,,2,18.0,11.5,1,1.055,6.34,0.09,4.5,8.0,43.5,6.5,-0.08,0.955,,,,0.01,2.01,-0.2803,"0703, 1620",R024,"Pearl Islands, Micronesia",0
R025,Rupert Boneham,43.0,Male,IN,,9.5,25.25,5.25,0.549,,4,18.5,15.5,1,1.7625,7.0975,0.215,4.25,5.25,46.25,6.25,0.535,1.4875,,,,0.75,3.2525,0.2177,"0708, 0804, 2006, 2720",R025,"Pearl Islands, All-Stars, Heroes vs. Villains, Blood vs. Water",0
R026,Andrew Savage,45.0,Male,CA,,11.0,21.0,5.0,0.4438,,2,18.0,19.0,1,1.015,3.385,0.295,3.0,5.0,37.0,4.5,0.64,2.1,,,,0.94,3.115,0.725,"0710, 3112",R026,"Pearl Islands, Cambodia",0
R027,Eliza Orlins,23.0,Female,NY,,7.0,30.5,8.5,0.6917,,2,19.0,12.5,1,2.795,8.52,0.345,5.0,8.5,53.5,7.0,0.645,1.565,,,,0.98,4.36,-0.2126,"0904, 1610",R027,"Vanuatu, Micronesia",0
R028,Ami Cusack,32.5,Female,CO,,8.5,27.0,6.0,0.6111,,2,19.0,12.5,1,2.155,6.52,0.295,5.5,6.0,57.5,7.5,0.71,2.07,,,,1.0,4.23,0.6312,"0906, 1611",R028,"Vanuatu, Micronesia",0
R029,Tom Westman,42.5,Male,NY,,8.5,26.5,4.0,0.625,,2,20.0,15.0,1,3.445,7.315,0.355,4.0,2.5,38.5,5.5,0.66,3.78,6.0,7.0,0.86,1.44,9.795,0.6014,"1001, 2016",R029,"Palau, Heroes vs. Villains",1
R030,Stephenie LaGrossa,26.0,Female,PA,,9.3333,25.0,5.3333,0.5815,,3,19.3333,13.6667,1,1.1633,7.6333,0.2067,6.3333,5.3333,53.6667,7.6667,0.6633,2.5433,1.0,7.0,0.14,0.9067,3.9867,0.1011,"1007, 1102, 2019",R030,"Palau, Guatemala, Heroes vs. Villains",1
R031,Bobby Jon Drinkard,27.5,Male,CA,,9.5,22.5,5.0,0.5528,,2,19.0,10.5,1,0.81,5.035,0.165,4.5,5.0,44.0,6.5,0.675,2.445,,,,0.825,3.25,0.6579,"1010, 1109",R031,"Palau, Guatemala",0
R032,Aras Baskauskas,27.5,Male,CA,,6.0,30.0,8.0,0.75,,2,18.0,19.5,1,2.09,8.64,0.285,4.0,8.0,44.0,6.0,0.505,1.265,5.0,7.0,0.71,1.15,5.495,-0.1512,"1201, 2711",R032,"Panama, Blood vs. Water",1
R033,Danielle DiLorenzo,26.0,Female,CA,,4.5,36.0,4.0,0.8188,,2,18.0,16.0,1,2.225,11.115,0.22,8.0,4.0,66.5,9.0,0.88,3.11,2.0,7.0,0.29,1.245,6.195,0.6134,"1202, 2007",R033,"Panama, Heroes vs. Villains",1
R034,Cirie Fields,39.0,Female,CT,,7.5,30.25,2.25,0.6656,,4,19.0,20.5,1,0.8625,8.875,0.1425,6.0,2.25,62.5,8.25,0.685,3.165,,,,0.8325,4.025,0.2335,"1204, 1603, 2017, 3406",R034,"Panama, Micronesia, Heroes vs. Villains, Game Changers",0
R035,Terry Deitz,50.5,Male,CT,,9.0,25.5,0.5,0.5875,,2,18.0,21.5,1,4.93,8.125,0.485,2.0,0.5,40.5,6.0,0.16,1.12,,,,0.64,6.05,-0.1783,"1203, 3115",R035,"Panama, Cambodia",0
R036,Parvati Shallow,24.6667,Female,CA,,3.0,38.0,5.3333,0.9,,3,20.0,16.3333,1,2.6933,10.7267,0.2533,8.6667,4.0,74.3333,10.3333,0.8367,2.9567,4.0,8.5,0.48,1.4067,7.5667,0.6126,"1306, 1601, 2002",R036,"Cook Islands, Micronesia, Heroes vs. Villains",1
R037,Ozzy Lusth,28.75,Male,CA,,6.75,32.0,8.5,0.7083,,4,19.5,21.5,1,3.935,6.98,0.475,5.0,8.5,58.0,7.5,0.6475,2.15,4.0,9.0,0.44,1.23,6.7525,0.6932,"1302, 1609, 2304, 3412",R037,"Cook Islands, Micronesia, South Pacific, Game Changers",1
R038,Jonathan Penner,46.3333,Male,CA,,9.6667,26.0,9.6667,0.5556,,3,19.3333,18.0,1,1.4067,5.3367,0.2967,4.3333,8.0,47.6667,6.0,0.5467,1.1067,,,,0.8467,2.51,-0.0076,"1307, 1615, 2507",R038,"Cook Islands, Micronesia, Philippines",0
R039,Candice Woodcock,24.5,Female,DC,,8.0,30.5,5.5,0.65,,2,20.0,16.5,1,1.625,6.065,0.255,5.0,5.5,60.0,7.5,0.66,1.97,,,,0.915,3.595,0.5922,"1308, 2008",R039,"Cook Islands, Heroes vs. Villains",0
R040,Yau-Man Chan,54.5,Male,CA,,11.0,23.0,7.5,0.4961,,2,19.5,15.0,1,2.895,6.58,0.62,4.5,5.5,43.0,6.0,0.565,1.945,,,,1.185,4.84,-0.2064,"1404, 1618",R040,"Fiji, Micronesia",0
R041,Amanda Kimmel,23.3333,Female,CA,,4.6667,36.0,4.6667,0.8083,,3,18.6667,17.0,1,2.9067,10.3033,0.28,8.3333,3.3333,69.6667,9.6667,0.8233,4.8667,2.0,7.5,0.26,1.2767,8.81,0.6915,"1503, 1602, 2009",R041,"China, Micronesia, Heroes vs. Villains",1
R042,Courtney Yates,27.0,Female,NY,,6.5,31.5,4.5,0.7188,,2,18.0,17.5,1,1.125,8.265,0.155,4.5,4.5,52.0,7.0,0.57,3.15,2.0,7.0,0.29,0.86,5.135,0.4767,"1502, 2011",R042,"China, Heroes vs. Villains",1
R043,Peih-Gee Law,33.0,Female,CA,,11.5,22.5,6.0,0.45,,2,18.0,23.0,1,1.79,5.84,0.16,3.5,6.0,48.0,6.5,0.55,1.75,,,,0.71,3.54,-0.2965,"1505, 3118",R043,"China, Cambodia",0
R044,James Clement,30.6667,Male,LA,,9.3333,25.3333,6.3333,0.5583,,3,18.6667,17.0,1,0.9733,5.46,0.16,3.3333,6.3333,44.3333,5.3333,0.5567,1.3233,,,,0.72,2.29,0.6194,"1507, 1607, 2014",R044,"China, Micronesia, Heroes vs. Villains",0
R045,Erik Reichenbach,24.5,Male,CA,,5.0,36.0,4.5,0.8,,2,20.0,21.0,1,3.55,9.975,0.355,6.5,4.5,80.5,10.0,0.61,1.575,,,,0.965,5.12,0.503,"1605, 2605",R045,"Micronesia, Caramoan",0
R046,Sugar Kiper,29.5,Female,CA,,11.5,21.0,4.5,0.4694,,2,19.0,18.5,1,0.395,6.08,0.28,5.0,4.5,38.0,5.5,0.05,3.5,0.0,7.0,0.0,0.33,3.895,-0.1668,"1703, 2020",R046,"Gabon, Heroes vs. Villains",1
R047,Corinne Kaplan,31.0,Female,CA,,9.5,27.5,5.5,0.5583,,2,19.0,21.5,1,0.82,5.23,0.19,3.0,5.5,42.0,5.0,0.575,1.72,,,,0.76,2.54,0.6111,"1707, 2612",R047,"Gabon, Caramoan",0
R048,Randy Bailey,49.5,Male,TX,,13.0,19.0,7.0,0.3806,,2,19.0,18.5,1,0.91,3.205,0.255,1.0,7.0,25.5,3.0,-0.26,0.62,,,,-0.01,1.535,-0.2625,"1708, 2018",R048,"Gabon, Heroes vs. Villains",0
R049,J.T. Thomas,26.6667,Male,AL,,9.0,26.3333,2.6667,0.6,,3,18.6667,24.0,1,2.4467,5.9833,0.4067,4.6667,2.6667,44.6667,6.3333,0.5167,2.7733,7.0,7.0,1.0,1.2567,7.22,0.1307,"1801, 2010, 3416",R049,"Tocantins, Heroes vs. Villains, Game Changers",1
R050,Tyson Apostol,31.0,Male,UT,,8.0,27.0,3.3333,0.6208,,3,18.6667,21.6667,1,2.2267,5.7933,0.4033,4.0,3.3333,44.6667,5.6667,0.5667,2.46,7.0,8.0,0.875,1.26,6.4333,0.089,"1808, 2015, 2701",R050,"Tocantins, Heroes vs. Villains, Blood vs. Water",1
R051,Coach Wade,38.0,Male,CA,,6.3333,32.0,3.3333,0.7148,,3,18.0,20.3333,1,1.4033,8.1833,0.1967,6.0,3.3333,61.6667,8.0,0.59,3.16,3.0,9.0,0.33,0.9033,5.23,0.5666,"1805, 2012, 2302",R051,"Tocantins, Heroes vs. Villains, South Pacific",1
R052,Stephen Fishbach,32.5,Male,NY,,5.5,34.0,5.0,0.7688,,2,18.0,24.5,1,2.22,10.085,0.22,7.5,2.5,64.5,9.0,0.78,3.8,0.0,7.0,0.0,1.0,6.02,0.6017,"1802, 3109",R052,"Tocantins, Cambodia",1
R053,Russell Hantz,36.3333,Male,TX,,7.3333,28.6667,7.3333,0.6537,,3,19.3333,20.3333,1,1.6233,8.0167,0.2233,8.3333,3.3333,68.6667,9.0,0.5267,2.5067,1.0,9.0,0.11,0.8233,4.5733,0.067,"1902, 2003, 2217",R053,"Samoa, Heroes vs. Villains, Redemption Island",1
R054,Laura Morett,41.0,Female,OR,,8.0,26.5,14.5,0.65,,2,20.0,23.0,1,3.13,7.015,0.47,3.0,12.0,49.5,5.0,0.54,1.185,,,,1.01,4.31,-0.125,"1910, 2706",R054,"Samoa, Blood vs. Water",0
R055,Monica Padilla,28.0,Female,NY,,11.5,23.0,5.0,0.475,,2,20.0,25.0,1,0.645,4.68,0.195,2.0,5.0,36.5,4.0,0.035,0.725,,,,0.23,1.37,-0.2431,"1907, 3116",R055,"Samoa, Cambodia",0
R056,Russell Swan,43.5,Male,PA,,14.5,12.5,2.0,0.2861,,2,19.0,22.0,1,0.53,1.215,0.36,2.0,2.0,14.0,2.5,0.475,1.855,,,,0.835,2.385,-0.125,"1914, 2515",R056,"Samoa, Philippines",0
R057,Brenda Lowe,28.0,Female,FL,,8.0,31.5,9.0,0.65,,2,20.0,23.5,1,2.335,7.735,0.3,5.0,9.0,70.0,7.5,0.675,1.55,,,,0.97,3.885,0.6625,"2110, 2606",R057,"Nicaragua, Caramoan",0
R058,Phillip Sheppard,53.0,Male,CA,,6.0,33.5,11.0,0.7472,,2,19.0,24.0,1,0.8,7.96,0.13,8.5,11.0,82.0,10.0,0.805,1.725,1.0,9.0,0.11,0.99,2.86,0.838,"2202, 2610",R058,"Redemption Island, Caramoan",1
R059,Andrea Boehlke,23.6667,Female,NY,,6.6667,34.3333,12.0,0.7093,,3,19.3333,27.3333,1,2.6833,8.7433,0.31,6.0,12.0,81.0,9.0,0.6533,1.1933,,,,0.9633,3.9167,0.7315,"2205, 2607, 3408",R059,"Redemption Island, Caramoan, Game Changers",0
R060,Francesca Hogi,37.0,Female,NY,,19.0,3.0,5.0,0.0528,,2,19.0,24.0,1,0.05,0.405,0.25,0.0,5.0,9.5,1.0,-0.52,0.0,,,,-0.27,0.05,-1.0,"2218, 2620",R060,"Redemption Island, Caramoan",0
R061,John Cochran,24.5,Male,DC,,4.5,34.5,6.5,0.8056,,2,19.0,24.5,1,2.73,9.69,0.24,8.5,6.5,93.0,11.0,0.78,3.075,8.0,8.0,1.0,1.515,8.81,0.6992,"2308, 2601",R061,"South Pacific, Caramoan",1
R062,Dawn Meehan,41.5,Female,UT,,6.5,33.0,5.5,0.7,,2,19.0,24.5,1,1.54,9.19,0.18,7.0,5.5,85.5,10.0,0.68,2.425,0.0,8.0,0.0,0.86,3.965,0.5808,"2310, 2603",R062,"South Pacific, Caramoan",1
R063,Brandon Hantz,19.5,Male,TX,,10.5,24.0,6.0,0.5111,,2,19.0,24.5,1,1.155,5.25,0.45,5.0,6.0,55.5,6.5,0.35,1.59,,,,0.8,2.745,-0.1578,"2306, 2615",R063,"South Pacific, Caramoan",0
R064,Monica Culpepper,41.5,Female,FL,,8.0,26.5,5.5,0.6139,,2,19.0,25.5,1,1.915,5.595,0.37,6.0,4.5,54.5,7.5,0.375,1.615,1.0,8.0,0.125,0.805,3.905,-0.2577,"2414, 2702",R064,"One World, Blood vs. Water",1
R065,Troyzan Robertson,52.0,Male,FL,,5.5,34.5,4.0,0.7556,,2,19.0,29.0,1,2.48,10.31,0.28,6.0,3.0,86.0,9.5,0.615,2.555,0.0,10.0,0.0,0.89,5.035,0.574,"2408, 3403",R065,"One World, Game Changers",1
R066,Kat Edorsson,22.5,Female,FL,,10.5,24.5,6.0,0.5083,,2,19.0,25.5,1,1.165,5.61,0.195,3.5,6.0,44.5,5.0,0.65,1.945,,,,0.845,3.115,-0.2049,"2407, 2714",R066,"One World, Blood vs. Water",0
R067,Colton Cumbie,21.5,Male,AL,,16.0,11.5,0.5,0.2167,,2,19.0,25.5,1,0.37,0.74,0.705,2.0,0.5,17.0,2.0,0.475,1.495,,,,1.18,1.86,-1.0,"2413, 2719",R067,"One World, Blood vs. Water",0
R068,Malcolm Freberg,26.3333,Male,CA,,10.0,26.3333,7.3333,0.5444,,3,19.3333,28.3333,1,2.2867,6.78,0.33,4.6667,4.6667,56.3333,7.0,0.6133,2.0567,,,,0.9433,4.3433,0.0141,"2504, 2609, 3417",R068,"Philippines, Caramoan, Game Changers",0
R069,Abi-Maria Gomes,33.5,Female,CA,,6.0,35.5,11.5,0.7389,,2,19.0,28.0,1,1.1,11.645,0.095,5.0,10.0,81.5,9.5,0.465,0.92,,,,0.56,2.015,0.4465,"2505, 3107",R069,"Philippines, Cambodia",0
R070,Brad Culpepper,45.5,Male,FL,,8.5,24.5,4.5,0.625,,2,20.0,30.5,1,3.405,7.18,0.335,6.0,3.0,71.5,8.5,0.725,2.955,3.0,10.0,0.3,1.21,7.26,0.6759,"2715, 3402",R070,"Blood vs. Water, Game Changers",1
R071,Ciera Eastin,25.6667,Female,OR,,11.6667,22.0,11.0,0.4667,,3,20.0,30.6667,1,0.8667,5.0467,0.12,3.6667,10.6667,54.6667,6.3333,0.09,0.7367,,,,0.21,1.6033,-0.0629,"2705, 3110, 3420",R071,"Blood vs. Water, Cambodia, Game Changers",0
R072,Vytas Baskauskas,34.0,Male,CA,,15.0,12.5,8.0,0.3,,2,20.0,29.0,1,0.85,2.105,0.205,3.0,8.0,41.0,5.0,0.025,0.665,,,,0.23,1.515,-0.2821,"2710, 3120",R072,"Blood vs. Water, Cambodia",0
R073,Sarah Lacina,30.5,Female,IA,,6.0,29.0,4.5,0.7222,,2,19.0,31.0,1,0.985,7.57,0.19,6.0,3.0,58.5,7.5,0.59,3.66,7.0,10.0,0.7,1.135,6.745,-0.1685,"2811, 3401",R073,"Cagayan, Game Changers",1
R074,Tony Vlachos,40.5,Male,NJ,,10.0,22.5,6.0,0.55,,2,19.0,31.0,1,1.14,6.575,0.09,5.5,6.0,44.5,6.0,0.655,2.19,8.0,9.0,0.89,1.19,6.0,-0.2101,"2801, 3419",R074,"Cagayan, Game Changers",1
R075,Tasha Fox,37.5,Female,MO,,4.0,36.0,6.0,0.8361,,2,19.0,29.5,1,2.335,11.935,0.24,6.5,4.5,84.5,11.0,0.585,1.955,0.0,10.0,0.0,0.82,4.29,0.5656,"2806, 3102",R075,"Cagayan, Cambodia",1
R076,Woo Hwang,30.0,Male,CA,,8.0,27.5,4.5,0.6472,,2,19.0,29.5,1,2.025,7.15,0.325,5.5,4.5,53.5,7.5,0.63,2.195,1.0,9.0,0.11,1.015,4.555,0.3686,"2802, 3114",R076,"Cagayan, Cambodia",1
R077,Kass McQuillen,41.5,Female,CA,,8.0,28.5,4.0,0.6444,,2,19.0,29.5,1,1.19,7.65,0.225,5.0,4.0,52.5,7.5,0.52,2.315,,,,0.745,3.505,-0.2066,"2803, 3113",R077,"Cagayan, Cambodia",0
R078,Spencer Bledsoe,21.5,Male,IL,,3.5,38.0,9.5,0.8667,,2,19.0,29.5,1,4.18,13.435,0.315,7.5,9.5,99.5,13.0,0.565,1.185,0.0,10.0,0.0,0.88,5.365,0.5579,"2804, 3103",R078,"Cagayan, Cambodia",1
R079,Jeremy Collins,36.5,Male,MA,,5.5,31.5,4.0,0.75,,2,19.0,30.0,1,2.125,10.105,0.33,4.5,2.5,60.5,7.0,0.625,3.26,10.0,10.0,1.0,1.45,8.39,-0.2341,"2910, 3101",R079,"San Juan del Sur, Cambodia",1
R080,Keith Nale,53.5,Male,LA,,4.5,37.5,10.0,0.8167,,2,19.0,30.0,1,3.965,14.145,0.28,3.0,8.5,81.5,10.0,0.285,0.69,,,,0.56,4.655,0.4782,"2904, 3105",R080,"San Juan del Sur, Cambodia",0
R081,Kelley Wentworth,28.0,Female,WA,,9.0,25.5,10.5,0.5639,,2,19.0,30.0,1,2.115,7.82,0.415,3.5,4.5,60.0,7.0,0.44,1.655,,,,0.845,3.765,-0.2512,"2914, 3104",R081,"San Juan del Sur, Cambodia",0
R082,Sierra Dawn Thomas,28.0,Female,UT,,7.0,34.5,10.5,0.6889,,2,19.0,32.0,1,1.05,10.055,0.105,4.5,7.5,77.5,8.5,0.52,1.315,,,,0.635,2.365,0.5755,"3005, 3409",R082,"Worlds Apart, Game Changers",0
R083,Joe Anglim,25.5,Male,AZ,,9.0,28.0,8.0,0.575,,2,19.0,30.5,1,4.755,7.91,0.615,1.5,8.0,57.0,5.5,0.22,0.585,,,,0.84,5.34,0.4313,"3010, 3108",R083,"Worlds Apart, Cambodia",0
R084,Shirin Oskooi,31.5,Female,CA,,13.5,17.5,6.0,0.3556,,2,19.0,30.5,1,0.315,4.175,0.04,2.5,6.0,41.0,4.5,0.465,1.505,,,,0.5,1.82,-0.3509,"3008, 3119",R084,"Worlds Apart, Cambodia",0
R085,Hali Ford,25.5,Female,TN,,12.0,21.5,8.0,0.4222,,2,19.0,32.0,1,0.745,3.55,0.205,3.5,8.0,45.0,5.0,0.665,1.635,,,,0.87,2.375,0.5958,"3011, 3413",R085,"Worlds Apart, Game Changers",0
